TimeLabel,MEAS1_PPG1,MEAS1_PPG2,MEAS1_PPG3,MEAS1_PPG4,ACCX,ACCY,ACCZ,HR_timestamp,HR_value,radar_timestamp,phase_rx0,phase_rx1,phase_rx2,timestep,n_process,original_rate,calculated_rate
,6497.0,715.0,6681.0,901.0,-64.0,2111.0,3286.0,2025-06-30 21:22:22,86.0,,-2.42828544575008,-2.99722329846335,-1.77908764820811,2025/06/30 09:24:46 PM,-1.5745242613998052,20.94647026062012,19.58048026938127
,6496.0,716.0,6684.0,901.0,-63.0,2113.0,3311.0,2025-06-30 21:22:23,86.0,,-2.42831989360801,-2.99776433782578,-1.77991568897087,2025/06/30 09:24:56 PM,-0.8729927356719651,20.891365051269528,20.0148312940304
,6498.0,717.0,6684.0,902.0,-63.0,2100.0,3298.0,2025-06-30 21:22:24,87.0,,-2.42888786985165,-2.99727819362994,-1.78024168446591,,-0.1031746692518895,,
,6499.0,718.0,6689.0,904.0,-60.0,2120.0,3289.0,2025-06-30 21:22:25,87.0,,-2.42971188053294,-2.99726780580837,-1.78022868677932,,0.7185940974208228,,
,6500.0,717.0,6686.0,905.0,-62.0,2128.0,3279.0,2025-06-30 21:22:26,87.0,,-2.43166523255653,-2.99692464263314,-1.78056430774668,,1.5723343845235773,,
,6499.0,716.0,6688.0,906.0,-68.0,2103.0,3253.0,2025-06-30 21:22:27,87.0,,-2.43561804459635,-2.99718907550953,-1.78149419085469,,2.4350384885276,,
,6499.0,716.0,6689.0,903.0,-63.0,2124.0,3274.0,2025-06-30 21:22:28,87.0,,-2.43701894552836,-2.9968665011838,-1.78244531568196,,3.2814632511724997,,
,6503.0,717.0,6690.0,905.0,-64.0,2120.0,3279.0,2025-06-30 21:22:29,87.0,,-2.4391103953546,-2.99682464644671,-1.78277185290548,,4.085075624403151,,
,6503.0,717.0,6691.0,903.0,-62.0,2118.0,3267.0,2025-06-30 21:22:30,87.0,,-2.44081099154761,-2.99642608581888,-1.78333672054385,,4.8191197749449515,,
,6502.0,718.0,6692.0,905.0,-55.0,2121.0,3281.0,2025-06-30 21:22:31,87.0,,-2.4420810867169,-2.99635210503461,-1.78420278133957,,5.457769133391581,,
,6503.0,714.0,6690.0,904.0,-55.0,2114.0,3260.0,2025-06-30 21:22:32,87.0,,-2.44254458661656,-2.99594740794237,-1.78456156748975,,5.97732013520289,,
,6502.0,716.0,6691.0,905.0,-59.0,2105.0,3263.0,2025-06-30 21:22:33,87.0,,-2.44380800348393,-2.99612461149659,-1.78494059126982,,6.357376949423727,,
,6502.0,716.0,6691.0,905.0,-61.0,2101.0,3272.0,2025-06-30 21:22:34,88.0,,-2.44431330995646,-2.99591207496037,-1.78525052211905,,6.581969179994548,,
,6505.0,717.0,6695.0,907.0,-58.0,2105.0,3280.0,2025-06-30 21:22:35,88.0,,-2.44387401792092,-2.99600553319895,-1.78496418759393,,6.6405383863425165,,
,6503.0,718.0,6692.0,905.0,-59.0,2110.0,3278.0,2025-06-30 21:22:36,88.0,,-2.44448244648273,-2.9958040218529,-1.78443150758248,,6.528724896165584,,
,6506.0,716.0,6695.0,904.0,-53.0,2106.0,3288.0,2025-06-30 21:22:37,88.0,,-2.4445209932985,-2.99627756412719,-1.78552726456838,,6.248884524305635,,
,6507.0,717.0,6696.0,906.0,-61.0,2106.0,3268.0,2025-06-30 21:22:38,88.0,,-2.44436243566993,-2.99610914450432,-1.78461879394759,,5.810267874599,,
,6507.0,719.0,6696.0,906.0,-58.0,2102.0,3290.0,2025-06-30 21:22:39,88.0,,-2.44425145406912,-2.99607188652541,-1.78444750462263,,5.228807094245715,,
,6510.0,720.0,6697.0,909.0,-62.0,2094.0,3295.0,2025-06-30 21:22:40,88.0,,-2.44390907504487,-2.99645643776501,-1.78452278711888,,4.5264797455165695,,
,6510.0,719.0,6698.0,903.0,-60.0,2120.0,3305.0,2025-06-30 21:22:41,88.0,,-2.44354562781845,-2.99629980023861,-1.78439839858167,,3.730256413243542,,
,6511.0,717.0,6699.0,906.0,-70.0,2134.0,3282.0,2025-06-30 21:22:42,87.0,,-2.44362332172245,-2.99640993326138,-1.78372477015251,,2.870682453364025,,
,6513.0,720.0,6701.0,907.0,-57.0,2121.0,3295.0,2025-06-30 21:22:43,87.0,,-2.4436448719526,-2.99606424337563,-1.78350137344562,,1.9801864748987947,,
,6516.0,720.0,6704.0,908.0,-58.0,2117.0,3303.0,2025-06-30 21:22:44,87.0,,-2.44261028173556,-2.99639939796457,-1.78415619382656,,1.0912403317249195,,
,6513.0,720.0,6704.0,909.0,-61.0,2119.0,3304.0,2025-06-30 21:22:45,87.0,,-2.4421902391727,-2.99624079616198,-1.78399691950642,,0.2345121057132965,,
,6517.0,721.0,6707.0,908.0,-57.0,2126.0,3280.0,2025-06-30 21:22:46,87.0,,-2.44038881752032,-2.99668570704763,-1.78391511701867,,-0.5628463007569873,,
,6519.0,719.0,6710.0,908.0,-52.0,2104.0,3271.0,2025-06-30 21:22:47,87.0,,-2.44013318446641,-2.99660674273936,-1.78369068893806,,-1.2786490453093766,,
,6520.0,720.0,6712.0,911.0,-52.0,2116.0,3282.0,2025-06-30 21:22:48,87.0,,-2.44061079605236,-2.99628598212244,-1.78320209864335,,-1.8967590215780235,,
,6520.0,720.0,6713.0,911.0,-55.0,2129.0,3327.0,2025-06-30 21:22:49,87.0,,-2.44044376805935,-2.99639000156659,-1.78295167363705,,-2.4077280912457724,,
,6519.0,719.0,6715.0,910.0,-55.0,2115.0,3306.0,2025-06-30 21:22:50,87.0,,-2.44038087563759,-2.99652064822715,-1.78316200243318,,-2.8089537579468256,,
,6522.0,721.0,6718.0,912.0,-56.0,2095.0,3289.0,2025-06-30 21:22:51,87.0,,-2.43964858604089,-2.99658209842833,-1.78279174059946,,-3.1043488865745816,,
,6522.0,722.0,6721.0,911.0,-56.0,2115.0,3276.0,2025-06-30 21:22:52,87.0,,-2.43983251441927,-2.99653177268154,-1.78356429999259,,-3.303559766085417,,
,6525.0,724.0,6723.0,912.0,-59.0,2123.0,3262.0,2025-06-30 21:22:53,87.0,,-2.4396199660055,-2.99639120539723,-1.78278248660259,,-3.4208032909632613,,
,6524.0,719.0,6721.0,910.0,-69.0,2129.0,3287.0,2025-06-30 21:22:54,87.0,,-2.43930074722976,-2.99622123295005,-1.78278176509953,,-3.4734223165209497,,
,6524.0,720.0,6726.0,913.0,-57.0,2135.0,3286.0,2025-06-30 21:22:55,87.0,,-2.43966201377517,-2.99619012018308,-1.78270072313751,,-3.4802770312576903,,
,6528.0,722.0,6727.0,916.0,-49.0,2134.0,3300.0,2025-06-30 21:22:56,87.0,,-2.43902338058493,-2.99645493298064,-1.78299813093968,,-3.4600988553963647,,
,6527.0,721.0,6731.0,913.0,-52.0,2136.0,3306.0,2025-06-30 21:22:57,87.0,,-2.43866167801599,-2.99617117629443,-1.78275018454995,,-3.429932248200674,,
,6530.0,720.0,6734.0,915.0,-64.0,2124.0,3283.0,2025-06-30 21:22:58,87.0,,-2.43920035778633,-2.99657117566765,-1.78325989964027,,-3.4037797004422496,,
,6532.0,724.0,6733.0,912.0,-58.0,2104.0,3278.0,2025-06-30 21:22:59,87.0,,-2.43943949308134,-2.99642499363216,-1.78346317060848,,-3.3915471358027167,,
,6533.0,726.0,6737.0,914.0,-65.0,2104.0,3282.0,2025-06-30 21:23:00,87.0,,-2.43933909431562,-2.99630179769868,-1.78275449293063,,-3.3983619462384604,,
,6532.0,722.0,6738.0,916.0,-71.0,2106.0,3293.0,2025-06-30 21:23:01,86.0,,-2.43918042771435,-2.99631062094096,-1.78288392314494,,-3.424304899563647,,
,6533.0,724.0,6740.0,916.0,-67.0,2110.0,3303.0,2025-06-30 21:23:02,86.0,,-2.4397423937429,-2.99697261273953,-1.78312301824248,,-3.464561726153703,,
,6533.0,722.0,6742.0,915.0,-58.0,2094.0,3286.0,2025-06-30 21:23:03,86.0,,-2.43914919544799,-2.99657751180056,-1.78346384649538,,-3.5099635157131615,,
,6537.0,725.0,6744.0,916.0,-58.0,2101.0,3274.0,2025-06-30 21:23:04,87.0,,-2.43877735999953,-2.99662744108078,-1.78258047987776,,-3.5478522595975135,,
,6535.0,727.0,6747.0,917.0,-64.0,2116.0,3282.0,2025-06-30 21:23:05,87.0,,-2.44026701087228,-2.99660165674704,-1.78362910699363,,-3.5631842306471597,,
,6538.0,725.0,6747.0,918.0,-61.0,2124.0,3284.0,2025-06-30 21:23:06,87.0,,-2.44058304212264,-2.99643489579257,-1.78332133620359,,-3.5397720353660507,,
,6539.0,723.0,6749.0,915.0,-64.0,2136.0,3295.0,2025-06-30 21:23:07,87.0,,-2.44045975859578,-2.99595589100729,-1.78279426695282,,-3.461565231751198,,
,6539.0,725.0,6753.0,919.0,-66.0,2126.0,3292.0,2025-06-30 21:23:08,87.0,,-2.44075244325886,-2.9964346167123,-1.78272717897052,,-3.313876850828304,,
,6541.0,726.0,6754.0,921.0,-70.0,2123.0,3286.0,2025-06-30 21:23:09,88.0,,-2.43993287423797,-2.99619644099941,-1.78289444394024,,-3.0844768568878203,,
,6543.0,727.0,6759.0,921.0,-70.0,2107.0,3283.0,2025-06-30 21:23:10,88.0,,-2.44063530769681,-2.9962349866363,-1.78280277685399,,-2.764492098251513,,
,6544.0,726.0,6755.0,918.0,-54.0,2082.0,3282.0,2025-06-30 21:23:11,88.0,,-2.44029323978695,-2.99635554266931,-1.78288733972897,,-2.3490741917526647,,
,6546.0,726.0,6762.0,920.0,-53.0,2103.0,3280.0,2025-06-30 21:23:12,88.0,,-2.44031706704775,-2.99647651752578,-1.78392060929396,,-1.8378200502343176,,
,6547.0,728.0,6763.0,923.0,-59.0,2127.0,3264.0,2025-06-30 21:23:13,88.0,,-2.44076674312466,-2.99649352488873,-1.78331850217565,,-1.234951605150206,,
,6547.0,728.0,6766.0,922.0,-59.0,2129.0,3295.0,2025-06-30 21:23:14,88.0,,-2.44057286383048,-2.99628236277054,-1.78292353972352,,-0.5492781576363926,,
,6548.0,728.0,6767.0,922.0,-60.0,2126.0,3273.0,2025-06-30 21:23:15,88.0,,-2.44041610645915,-2.99620450984505,-1.7824583106876,,0.20602670811169366,,
,6548.0,726.0,6768.0,922.0,-60.0,2133.0,3284.0,2025-06-30 21:23:16,88.0,,-2.44051974601665,-2.9963531998137,-1.78352021051885,,1.01380311568514,,
,6551.0,728.0,6770.0,922.0,-52.0,2116.0,3291.0,2025-06-30 21:23:17,88.0,,-2.44020839501778,-2.99622041411018,-1.78313526446041,,1.8534166107575407,,
,6552.0,730.0,6773.0,922.0,-62.0,2108.0,3274.0,2025-06-30 21:23:18,88.0,,-2.43867586146197,-2.99655507637845,-1.78285405251228,,2.701394664098974,,
,6550.0,727.0,6773.0,922.0,-67.0,2106.0,3279.0,2025-06-30 21:23:19,88.0,,-2.43986505299264,-2.99633459638351,-1.78287240556442,,3.5321885440273175,,
,6549.0,728.0,6774.0,924.0,-59.0,2099.0,3260.0,2025-06-30 21:23:20,88.0,,-2.43792846000748,-2.99629789576328,-1.78248385048193,,4.319064350311258,,
,6550.0,728.0,6773.0,922.0,-64.0,2113.0,3286.0,2025-06-30 21:23:21,88.0,,-2.43857059569183,-2.99699802061385,-1.78227859188348,,5.035122831081872,,
,6549.0,729.0,6776.0,925.0,-58.0,2119.0,3292.0,2025-06-30 21:23:22,88.0,,-2.43797368619989,-2.99632070921319,-1.78203369751356,,5.654436230198278,,
,6549.0,732.0,6774.0,925.0,-54.0,2118.0,3286.0,2025-06-30 21:23:23,89.0,,-2.43725926305683,-2.99690634619378,-1.78253693661763,,6.153272559668553,,
,6548.0,731.0,6774.0,923.0,-65.0,2113.0,3288.0,2025-06-30 21:23:24,89.0,,-2.4370831774259,-2.99699640762189,-1.78211033329423,,6.511355144527584,,
,6546.0,727.0,6767.0,921.0,-56.0,2129.0,3292.0,2025-06-30 21:23:25,89.0,,-2.43644934961381,-2.99651743323807,-1.78136874985845,,6.713081431014829,,
,6543.0,729.0,6754.0,922.0,-68.0,2122.0,3290.0,2025-06-30 21:23:26,88.0,,-2.43617969736095,-2.99640497739358,-1.78126800504062,,6.7486046111062725,,
,6544.0,729.0,6745.0,922.0,-63.0,2105.0,3256.0,2025-06-30 21:23:27,88.0,,-2.43528356486693,-2.99683781977292,-1.78123818739306,,6.614669918755545,,
,6542.0,727.0,6735.0,922.0,-63.0,2111.0,3256.0,2025-06-30 21:23:28,88.0,,-2.43481065505317,-2.99688004820659,-1.78100211150881,,6.315099516837331,,
,6541.0,726.0,6729.0,924.0,-59.0,2118.0,3272.0,2025-06-30 21:23:29,88.0,,-2.43476559755222,-2.99710092308189,-1.78125862554727,,5.860839269769587,,
,6538.0,725.0,6722.0,920.0,-63.0,2112.0,3307.0,2025-06-30 21:23:30,88.0,,-2.43361927941258,-2.9967579055816,-1.78142014207527,,5.269517952268068,,
,6534.0,722.0,6714.0,921.0,-62.0,2114.0,3266.0,2025-06-30 21:23:31,88.0,,-2.43396050365069,-2.9970654502211,-1.78120153232817,,4.564520837893217,,
,6531.0,723.0,6707.0,917.0,-67.0,2098.0,3252.0,2025-06-30 21:23:32,88.0,,-2.43299702777494,-2.99658879724413,-1.7810905742927,,3.7736369910068395,,
,6525.0,720.0,6700.0,917.0,-67.0,2108.0,3272.0,2025-06-30 21:23:33,88.0,,-2.43409909427222,-2.99697706997968,-1.78060110755617,,2.927392210737302,,
,6519.0,718.0,6697.0,914.0,-57.0,2123.0,3273.0,2025-06-30 21:23:34,88.0,,-2.43244197800018,-2.99731524459852,-1.78053591062354,,2.057217254080736,,
,6520.0,720.0,6692.0,916.0,-52.0,2111.0,3275.0,2025-06-30 21:23:35,88.0,,-2.4316039191123,-2.99719375428066,-1.78078392264191,,1.1936169733350748,,
,6516.0,719.0,6691.0,912.0,-59.0,2117.0,3279.0,2025-06-30 21:23:36,88.0,,-2.43123301627626,-2.99723675898163,-1.78031897513671,,0.36449859201413537,,
,6514.0,717.0,6684.0,913.0,-61.0,2118.0,3271.0,2025-06-30 21:23:37,88.0,,-2.43149366037897,-2.99702316365055,-1.78015352138734,,-0.4062104512914749,,
,6514.0,714.0,6685.0,909.0,-57.0,2115.0,3270.0,2025-06-30 21:23:38,88.0,,-2.43231949666308,-2.99699501133967,-1.7802691969174,,-1.0995664883931628,,
,6512.0,715.0,6681.0,910.0,-60.0,2122.0,3278.0,2025-06-30 21:23:39,88.0,,-2.43175381278944,-2.99714270660651,-1.78089398676697,,-1.7021948730174739,,
,6514.0,717.0,6684.0,911.0,-50.0,2109.0,3288.0,2025-06-30 21:23:40,88.0,,-2.43174639266935,-2.99713349303654,-1.78041447615147,,-2.2064623899626485,,
,6513.0,716.0,6681.0,910.0,-49.0,2110.0,3304.0,2025-06-30 21:23:41,88.0,,-2.43156131190651,-2.99712946497493,-1.78039062829242,,-2.6102808426839283,,
,6510.0,715.0,6679.0,909.0,-55.0,2109.0,3309.0,2025-06-30 21:23:42,88.0,,-2.43001014392352,-2.99690309301319,-1.78007712453813,,-2.916610807111868,,
,6508.0,713.0,6678.0,906.0,-55.0,2122.0,3291.0,2025-06-30 21:23:43,88.0,,-2.43029291314832,-2.99725777264924,-1.78057779130917,,-3.1327443426635644,,
,6510.0,716.0,6682.0,909.0,-51.0,2097.0,3281.0,2025-06-30 21:23:44,88.0,,-2.43071118103478,-2.99754575121178,-1.77907902686338,,-3.269441786085886,,
,6511.0,716.0,6676.0,909.0,-52.0,2115.0,3289.0,2025-06-30 21:23:45,88.0,,-2.4304826225835,-2.99725429128565,-1.77977753110756,,-3.3399857839339555,,
,6511.0,715.0,6679.0,907.0,-55.0,2115.0,3286.0,2025-06-30 21:23:46,89.0,,-2.42991196575477,-2.9969943381358,-1.77972112616326,,-3.3592018389581693,,
,6505.0,714.0,6677.0,906.0,-56.0,2109.0,3273.0,2025-06-30 21:23:47,89.0,,-2.42941960274906,-2.99732882950631,-1.77866877653876,,-3.3424834249859234,,
,6510.0,715.0,6683.0,908.0,-60.0,2112.0,3287.0,2025-06-30 21:23:48,89.0,,-2.42888039870568,-2.99683292582875,-1.77941052095648,,-3.3048526336796757,,
,6512.0,715.0,6681.0,907.0,-66.0,2106.0,3271.0,2025-06-30 21:23:49,89.0,,-2.42987961958583,-2.99691575923872,-1.77941137139011,,-3.2600838528408715,,
,6509.0,714.0,6685.0,908.0,-67.0,2118.0,3270.0,2025-06-30 21:23:50,89.0,,-2.43080911525963,-2.9970521907225,-1.77946903633998,,-3.2199172298690915,,
,6505.0,714.0,6683.0,906.0,-60.0,2104.0,3280.0,2025-06-30 21:23:51,89.0,,-2.43229434627269,-2.9969754082955,-1.78026474582428,,-3.193389727830679,,
,6511.0,714.0,6682.0,905.0,-57.0,2112.0,3269.0,2025-06-30 21:23:52,88.0,,-2.43355371070785,-2.99706843656841,-1.78118297353918,,-3.1863131935899474,,
,6510.0,717.0,6687.0,906.0,-63.0,2121.0,3307.0,2025-06-30 21:23:53,88.0,,-2.4365383941249,-2.99678940426827,-1.78238979007961,,-3.200929444296789,,
,6514.0,716.0,6689.0,908.0,-65.0,2135.0,3305.0,2025-06-30 21:23:54,88.0,,-2.4382538657938,-2.9963224276041,-1.78191755810853,,-3.2357703435698553,,
,6513.0,716.0,6688.0,908.0,-65.0,2135.0,3289.0,2025-06-30 21:23:55,88.0,,-2.4396686786324,-2.99657224369411,-1.78321845970115,,-3.2857447545668395,,
,6511.0,714.0,6689.0,907.0,-59.0,2110.0,3289.0,2025-06-30 21:23:56,88.0,,-2.44052177359435,-2.99649264517367,-1.78281834153734,,-3.3424629113682482,,
,6513.0,716.0,6689.0,907.0,-60.0,2118.0,3300.0,2025-06-30 21:23:57,88.0,,-2.44093539842943,-2.99675834252726,-1.78333622956273,,-3.394791596179718,,
,6514.0,715.0,6692.0,909.0,-50.0,2106.0,3295.0,2025-06-30 21:23:58,88.0,,-2.44217060307455,-2.99626299799259,-1.78358479047409,,-3.429611746482235,,
,6515.0,716.0,6693.0,908.0,-53.0,2107.0,3288.0,2025-06-30 21:23:59,88.0,,-2.44329673647952,-2.99617011769687,-1.78317286291258,,-3.4327275078111734,,
,6511.0,716.0,6692.0,907.0,-68.0,2119.0,3277.0,2025-06-30 21:24:00,89.0,,-2.44326564437956,-2.99585707077937,-1.78383383053607,,-3.3898577079593353,,
,6514.0,717.0,6692.0,907.0,-69.0,2107.0,3285.0,2025-06-30 21:24:01,89.0,,-2.44379840577422,-2.99604269746076,-1.78402971293488,,-3.2876317042644665,,
,6514.0,715.0,6697.0,908.0,-66.0,2116.0,3270.0,2025-06-30 21:24:02,89.0,,-2.44319872220609,-2.99590789907801,-1.78394553669182,,-3.1145130537980332,,
,6516.0,718.0,6697.0,908.0,-59.0,2122.0,3286.0,2025-06-30 21:24:03,89.0,,-2.44253582509295,-2.99589422984727,-1.78420179103701,,-2.8615855302696724,,
,6516.0,717.0,6694.0,909.0,-59.0,2119.0,3277.0,2025-06-30 21:24:04,88.0,,-2.44263245214527,-2.99600014299245,-1.78327191757704,,-2.5231548798258214,,
,6516.0,714.0,6694.0,909.0,-58.0,2098.0,3282.0,2025-06-30 21:24:05,88.0,,-2.44295187525236,-2.9961530226564,-1.78376311851923,,-2.0971440430263404,,
,6516.0,715.0,6697.0,908.0,-63.0,2114.0,3290.0,2025-06-30 21:24:06,88.0,,-2.4422777708644,-2.99622775711024,-1.78330852958387,,-1.5852855178962577,,
,6519.0,717.0,6698.0,909.0,-54.0,2097.0,3293.0,2025-06-30 21:24:07,89.0,,-2.44217164054919,-2.9965363414685,-1.78349423861614,,-0.9931366436868599,,
,6519.0,717.0,6698.0,910.0,-51.0,2107.0,3280.0,2025-06-30 21:24:08,89.0,,-2.44145280825244,-2.99625972788907,-1.78325545398814,,-0.3299565381051118,,
,6519.0,719.0,6696.0,911.0,-50.0,2091.0,3278.0,2025-06-30 21:24:09,89.0,,-2.44024179437865,-2.99642320174016,-1.78319722668703,,0.3915156996843556,,
,6520.0,717.0,6700.0,912.0,-57.0,2108.0,3279.0,2025-06-30 21:24:10,89.0,,-2.44135454258238,-2.99650458666467,-1.78254703418093,,1.1553525605042039,,
,6522.0,719.0,6702.0,912.0,-64.0,2105.0,3278.0,2025-06-30 21:24:11,89.0,,-2.44007281614106,-2.99663233072786,-1.78241104668435,,1.9427892355793246,,
,6520.0,718.0,6699.0,912.0,-69.0,2099.0,3288.0,2025-06-30 21:24:12,89.0,,-2.43982326754588,-2.99665806486085,-1.78239064997222,,2.732645591305091,,
,6522.0,717.0,6700.0,911.0,-69.0,2078.0,3304.0,2025-06-30 21:24:13,89.0,,-2.44121087066498,-2.99628331849492,-1.78175064960221,,3.501848358572806,,
2025-06-30 21:22:07,6522.0,718.0,6701.0,910.0,-63.0,2102.0,3304.0,2025-06-30 21:24:14,90.0,2025/06/30 09:22:07 PM,-2.43939189590988,-2.99659489121404,-1.7823025271552,,4.2260908900921725,,
,6523.0,719.0,6704.0,910.0,-59.0,2116.0,3296.0,2025-06-30 21:24:15,90.0,,-2.43939842265122,-2.99658807996395,-1.7822192651655,,4.880661693312043,,
,6526.0,718.0,6707.0,912.0,-59.0,2108.0,3276.0,2025-06-30 21:24:16,90.0,,-2.43941410419822,-2.99635232851625,-1.78190458071522,,5.44145286367148,,
,6524.0,720.0,6709.0,914.0,-64.0,2117.0,3276.0,2025-06-30 21:24:17,90.0,,-2.43950664612879,-2.99684426257323,-1.78169823880557,,5.886129304643337,,
,6523.0,719.0,6710.0,912.0,-57.0,2107.0,3280.0,2025-06-30 21:24:18,90.0,,-2.43874084974529,-2.99673812313649,-1.78235006326162,,6.195404364745602,,
,6529.0,717.0,6710.0,913.0,-65.0,2119.0,3270.0,2025-06-30 21:24:19,90.0,,-2.43912483344139,-2.99664646241268,-1.78208053677302,,6.354332693322832,,
,6528.0,718.0,6715.0,915.0,-65.0,2116.0,3265.0,2025-06-30 21:24:20,91.0,,-2.43922034865831,-2.99681672788573,-1.78259118414918,,6.353502644025136,,
,6532.0,720.0,6715.0,913.0,-59.0,2108.0,3268.0,2025-06-30 21:24:21,91.0,,-2.43852889961962,-2.99666880465402,-1.78223056539325,,6.189994545899774,,
,6533.0,722.0,6715.0,912.0,-69.0,2102.0,3273.0,2025-06-30 21:24:22,90.0,,-2.43814292862518,-2.99680789639724,-1.78199419890495,,5.867972734347506,,
,6530.0,720.0,6719.0,913.0,-70.0,2087.0,3268.0,2025-06-30 21:24:23,90.0,,-2.43792821020149,-2.99678526054219,-1.78192047108553,,5.398801477849771,,
,6536.0,721.0,6722.0,916.0,-61.0,2105.0,3265.0,2025-06-30 21:24:24,90.0,,-2.43808587151896,-2.99681240572856,-1.7820533848657,,4.80061819463642,,
,6537.0,722.0,6722.0,916.0,-47.0,2106.0,3279.0,2025-06-30 21:24:25,90.0,,-2.43778329236087,-2.99677516033504,-1.78131683042049,,4.097358120821042,,
,6538.0,724.0,6725.0,917.0,-49.0,2113.0,3284.0,2025-06-30 21:24:26,90.0,,-2.43703258796176,-2.99678126314649,-1.78164544901156,,3.3172943758035287,,
,6540.0,719.0,6728.0,914.0,-55.0,2118.0,3300.0,2025-06-30 21:24:27,90.0,,-2.43705897903672,-2.99707306734167,-1.78222039631016,,2.4912232304679653,,
,6538.0,720.0,6729.0,915.0,-57.0,2083.0,3283.0,2025-06-30 21:24:28,90.0,,-2.4385268521202,-2.99640955436217,-1.78155412766445,,1.6504723737436768,,
,6542.0,725.0,6733.0,919.0,-55.0,2101.0,3281.0,2025-06-30 21:24:29,91.0,,-2.43788305780571,-2.99700843755264,-1.78228624683811,,0.8249302465151732,,
